0.00	0.00	10.00	4.00	8.00	10.00	3.00	9.00	6.00	10.00	2.00	14.00	3.00	1.00	0.00	14.00	6.00	19.00	5.00	18.00	16.00	14.00	22.00	10.00	12.00	11.00	18.00	18.00	14.00	17.00	33.00	34.00	38.00	38.00	51.00	52.00	44.00	56.00	57.00	47.00	64.00	49.00	56.00	54.00	44.00	52.00	52.00	48.00	65.00	58.00	77.00	83.00	75.00	63.00	92.00	99.00	101.00	125.00	117.00	113.00	131.00	107.00	127.00	117.00	123.00	117.00	161.00	153.00	147.00	137.00	135.00	145.00	129.00	113.00	102.00	103.00	78.00	59.00	43.00	37.00	24.00	18.00	14.00	19.00	20.00	33.00	42.00	44.00	61.00	61.00	71.00	51.00	45.00	34.00	30.00	20.00	20.00	15.00	9.00	8.00	6.00	8.00	12.00	10.00	14.00	18.00	9.00	12.00	14.00	10.00	19.00
1.00	14.00	8.00	5.00	11.00	2.00	0.00	9.00	8.00	9.00	9.00	0.00	8.00	1.00	9.00	5.00	0.00	6.00	6.00	24.00	14.00	18.00	22.00	14.00	15.00	21.00	27.00	23.00	31.00	20.00	26.00	33.00	46.00	66.00	59.00	58.00	71.00	64.00	66.00	76.00	69.00	59.00	71.00	57.00	67.00	77.00	81.00	84.00	83.00	87.00	95.00	106.00	104.00	107.00	110.00	131.00	144.00	157.00	164.00	185.00	141.00	158.00	166.00	189.00	181.00	176.00	177.00	188.00	171.00	185.00	171.00	165.00	162.00	146.00	131.00	127.00	103.00	81.00	67.00	42.00	42.00	30.00	20.00	12.00	13.00	21.00	36.00	35.00	53.00	77.00	73.00	73.00	58.00	57.00	32.00	31.00	12.00	14.00	10.00	17.00	21.00	22.00	7.00	24.00	20.00	10.00	10.00	1.00	15.00	19.00	4.00
11.00	4.00	1.00	14.00	8.00	19.00	4.00	10.00	9.00	10.00	12.00	4.00	10.00	11.00	10.00	7.00	6.00	4.00	22.00	5.00	22.00	9.00	7.00	28.00	17.00	24.00	18.00	29.00	30.00	39.00	29.00	35.00	61.00	61.00	69.00	64.00	78.00	85.00	81.00	81.00	97.00	84.00	84.00	83.00	74.00	98.00	120.00	110.00	116.00	110.00	137.00	151.00	153.00	177.00	183.00	178.00	191.00	215.00	224.00	228.00	244.00	238.00	244.00	230.00	248.00	227.00	247.00	245.00	202.00	225.00	226.00	212.00	193.00	170.00	160.00	134.00	111.00	96.00	70.00	56.00	48.00	29.00	23.00	23.00	22.00	22.00	36.00	45.00	35.00	68.00	86.00	62.00	60.00	50.00	44.00	32.00	36.00	24.00	23.00	16.00	6.00	29.00	18.00	16.00	18.00	4.00	13.00	14.00	6.00	8.00	17.00
12.00	16.00	9.00	11.00	12.00	0.00	3.00	1.00	9.00	7.00	21.00	4.00	0.00	11.00	7.00	6.00	0.00	12.00	1.00	9.00	15.00	12.00	20.00	23.00	19.00	29.00	20.00	21.00	30.00	35.00	43.00	51.00	56.00	79.00	75.00	91.00	95.00	88.00	78.00	87.00	108.00	119.00	98.00	110.00	118.00	126.00	127.00	141.00	164.00	165.00	168.00	177.00	192.00	226.00	255.00	255.00	255.00	255.00	252.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	227.00	221.00	210.00	184.00	148.00	131.00	94.00	71.00	60.00	39.00	26.00	24.00	13.00	24.00	25.00	33.00	30.00	55.00	56.00	61.00	51.00	58.00	59.00	53.00	27.00	21.00	10.00	17.00	15.00	19.00	19.00	22.00	28.00	19.00	15.00	19.00	13.00	18.00	6.00
5.00	2.00	14.00	2.00	5.00	10.00	11.00	12.00	8.00	0.00	7.00	10.00	10.00	13.00	12.00	6.00	6.00	14.00	14.00	11.00	10.00	15.00	8.00	17.00	18.00	18.00	16.00	14.00	30.00	36.00	31.00	58.00	59.00	71.00	88.00	94.00	99.00	124.00	123.00	117.00	117.00	124.00	125.00	128.00	166.00	171.00	197.00	190.00	221.00	246.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	209.00	185.00	156.00	131.00	123.00	101.00	81.00	49.00	35.00	26.00	35.00	24.00	32.00	31.00	58.00	34.00	61.00	47.00	54.00	60.00	45.00	42.00	34.00	22.00	20.00	24.00	28.00	24.00	22.00	22.00	18.00	26.00	14.00	10.00	12.00	4.00
2.00	12.00	4.00	3.00	21.00	5.00	5.00	4.00	1.00	5.00	2.00	11.00	6.00	4.00	7.00	9.00	4.00	7.00	9.00	4.00	18.00	5.00	18.00	12.00	26.00	9.00	12.00	20.00	24.00	30.00	45.00	49.00	65.00	81.00	108.00	85.00	119.00	105.00	109.00	124.00	137.00	129.00	148.00	180.00	190.00	213.00	249.00	222.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	236.00	184.00	144.00	114.00	113.00	81.00	65.00	47.00	33.00	30.00	31.00	29.00	38.00	39.00	49.00	46.00	63.00	52.00	45.00	52.00	39.00	25.00	27.00	27.00	19.00	25.00	11.00	21.00	21.00	28.00	10.00	20.00	8.00	10.00
2.00	2.00	0.00	7.00	3.00	1.00	8.00	8.00	2.00	0.00	0.00	8.00	7.00	4.00	12.00	4.00	14.00	4.00	4.00	11.00	10.00	11.00	14.00	13.00	25.00	14.00	35.00	32.00	28.00	37.00	56.00	70.00	66.00	74.00	93.00	86.00	115.00	128.00	143.00	130.00	138.00	161.00	190.00	202.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	223.00	185.00	149.00	115.00	98.00	83.00	62.00	47.00	37.00	37.00	31.00	46.00	43.00	49.00	39.00	50.00	50.00	50.00	46.00	31.00	27.00	31.00	26.00	10.00	28.00	25.00	23.00	21.00	18.00	23.00	12.00	7.00
9.00	0.00	9.00	12.00	7.00	8.00	10.00	0.00	6.00	4.00	0.00	6.00	1.00	6.00	3.00	4.00	11.00	15.00	4.00	0.00	16.00	15.00	15.00	16.00	11.00	24.00	18.00	28.00	27.00	43.00	41.00	55.00	72.00	77.00	85.00	94.00	121.00	101.00	114.00	152.00	160.00	177.00	208.00	254.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	229.00	174.00	143.00	123.00	98.00	103.00	77.00	63.00	69.00	52.00	68.00	47.00	45.00	46.00	57.00	41.00	35.00	44.00	28.00	29.00	25.00	33.00	21.00	20.00	21.00	19.00	22.00	9.00	10.00	4.00
14.00	10.00	14.00	13.00	6.00	4.00	0.00	4.00	4.00	2.00	8.00	24.00	8.00	7.00	9.00	8.00	16.00	3.00	12.00	0.00	1.00	17.00	14.00	20.00	10.00	13.00	14.00	18.00	27.00	29.00	30.00	49.00	61.00	67.00	78.00	87.00	96.00	115.00	123.00	136.00	180.00	207.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	216.00	209.00	168.00	153.00	133.00	107.00	65.00	95.00	67.00	77.00	65.00	57.00	55.00	60.00	47.00	29.00	52.00	36.00	43.00	24.00	39.00	30.00	23.00	22.00	24.00	18.00	11.00	0.00
6.00	4.00	5.00	0.00	5.00	11.00	4.00	15.00	6.00	0.00	8.00	4.00	10.00	9.00	4.00	16.00	9.00	10.00	5.00	18.00	6.00	13.00	0.00	12.00	14.00	0.00	17.00	19.00	19.00	34.00	30.00	50.00	47.00	63.00	61.00	67.00	73.00	99.00	112.00	137.00	161.00	209.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	228.00	200.00	192.00	154.00	126.00	102.00	80.00	76.00	65.00	60.00	51.00	55.00	42.00	48.00	35.00	38.00	31.00	36.00	35.00	32.00	12.00	18.00	7.00	13.00	2.00
8.00	10.00	12.00	10.00	13.00	8.00	3.00	4.00	16.00	0.00	10.00	11.00	9.00	2.00	10.00	4.00	6.00	6.00	6.00	13.00	10.00	9.00	8.00	10.00	14.00	22.00	13.00	16.00	18.00	33.00	28.00	25.00	31.00	43.00	62.00	68.00	83.00	79.00	78.00	131.00	176.00	210.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	254.00	202.00	191.00	136.00	117.00	87.00	84.00	74.00	63.00	47.00	60.00	52.00	53.00	39.00	46.00	43.00	27.00	26.00	31.00	22.00	18.00	20.00	18.00
2.00	3.00	12.00	31.00	11.00	9.00	0.00	3.00	2.00	6.00	13.00	8.00	5.00	9.00	5.00	17.00	14.00	15.00	13.00	19.00	0.00	10.00	4.00	15.00	9.00	2.00	11.00	18.00	12.00	19.00	21.00	19.00	26.00	34.00	40.00	46.00	60.00	75.00	79.00	114.00	160.00	239.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	243.00	192.00	171.00	136.00	99.00	86.00	81.00	72.00	59.00	58.00	53.00	57.00	39.00	37.00	43.00	29.00	21.00	20.00	21.00	12.00	18.00
14.00	7.00	6.00	2.00	10.00	6.00	4.00	0.00	2.00	8.00	14.00	4.00	4.00	11.00	5.00	3.00	5.00	7.00	9.00	4.00	17.00	0.00	6.00	11.00	4.00	14.00	12.00	10.00	15.00	30.00	25.00	20.00	20.00	14.00	24.00	40.00	46.00	65.00	73.00	104.00	145.00	247.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	228.00	197.00	143.00	111.00	103.00	80.00	83.00	52.00	63.00	44.00	44.00	54.00	33.00	23.00	31.00	32.00	21.00	17.00	20.00
11.00	6.00	10.00	8.00	0.00	13.00	7.00	4.00	9.00	4.00	9.00	6.00	4.00	8.00	10.00	0.00	7.00	0.00	6.00	0.00	9.00	6.00	10.00	8.00	5.00	0.00	7.00	9.00	14.00	18.00	11.00	17.00	14.00	21.00	28.00	30.00	35.00	50.00	70.00	120.00	148.00	223.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	242.00	190.00	125.00	117.00	99.00	79.00	66.00	69.00	56.00	49.00	45.00	47.00	54.00	33.00	33.00	29.00	22.00	20.00
0.00	7.00	4.00	0.00	12.00	4.00	0.00	8.00	0.00	6.00	14.00	0.00	2.00	0.00	16.00	17.00	6.00	12.00	5.00	21.00	14.00	4.00	10.00	24.00	15.00	4.00	8.00	11.00	10.00	16.00	10.00	13.00	9.00	14.00	26.00	25.00	23.00	50.00	74.00	90.00	136.00	197.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	210.00	192.00	151.00	107.00	75.00	88.00	67.00	65.00	50.00	60.00	44.00	29.00	33.00	28.00	31.00	19.00	20.00
7.00	12.00	22.00	6.00	13.00	1.00	12.00	11.00	6.00	0.00	11.00	16.00	5.00	5.00	9.00	2.00	1.00	10.00	4.00	9.00	9.00	10.00	11.00	11.00	15.00	0.00	11.00	14.00	10.00	12.00	15.00	13.00	18.00	24.00	22.00	11.00	35.00	49.00	51.00	80.00	139.00	179.00	234.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	237.00	219.00	156.00	134.00	109.00	84.00	63.00	74.00	46.00	59.00	49.00	43.00	28.00	30.00	30.00	28.00	13.00
12.00	1.00	0.00	8.00	10.00	14.00	13.00	17.00	9.00	12.00	11.00	24.00	13.00	8.00	12.00	2.00	5.00	8.00	12.00	10.00	14.00	11.00	1.00	12.00	0.00	14.00	12.00	15.00	14.00	8.00	0.00	10.00	12.00	16.00	10.00	26.00	19.00	37.00	49.00	56.00	99.00	136.00	192.00	174.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	247.00	192.00	137.00	125.00	106.00	67.00	68.00	57.00	48.00	44.00	35.00	46.00	28.00	29.00	24.00	22.00
11.00	11.00	5.00	1.00	11.00	8.00	6.00	10.00	9.00	3.00	11.00	6.00	17.00	12.00	13.00	8.00	12.00	0.00	9.00	2.00	5.00	5.00	17.00	16.00	13.00	18.00	6.00	8.00	4.00	11.00	15.00	1.00	16.00	19.00	21.00	16.00	31.00	30.00	36.00	45.00	86.00	99.00	154.00	212.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	237.00	157.00	123.00	102.00	82.00	69.00	49.00	63.00	51.00	40.00	38.00	37.00	33.00	12.00	22.00
11.00	17.00	5.00	8.00	5.00	22.00	7.00	5.00	14.00	12.00	13.00	4.00	9.00	6.00	3.00	16.00	1.00	12.00	2.00	10.00	10.00	14.00	10.00	10.00	0.00	8.00	8.00	12.00	14.00	0.00	17.00	8.00	3.00	22.00	9.00	25.00	22.00	29.00	53.00	48.00	57.00	89.00	113.00	155.00	219.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	240.00	169.00	134.00	88.00	80.00	76.00	54.00	53.00	55.00	38.00	34.00	23.00	23.00	21.00	28.00
9.00	6.00	10.00	2.00	5.00	11.00	4.00	9.00	10.00	7.00	14.00	14.00	6.00	15.00	18.00	6.00	7.00	5.00	13.00	14.00	9.00	1.00	10.00	6.00	15.00	10.00	6.00	16.00	12.00	4.00	12.00	17.00	14.00	12.00	9.00	22.00	22.00	18.00	32.00	33.00	46.00	61.00	93.00	123.00	154.00	201.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	218.00	177.00	151.00	100.00	85.00	65.00	61.00	55.00	31.00	42.00	43.00	22.00	28.00	18.00	19.00
4.00	1.00	8.00	14.00	12.00	10.00	10.00	2.00	1.00	7.00	11.00	11.00	5.00	2.00	2.00	9.00	6.00	9.00	10.00	8.00	20.00	4.00	10.00	2.00	11.00	4.00	13.00	8.00	0.00	6.00	4.00	14.00	11.00	15.00	17.00	14.00	19.00	26.00	22.00	31.00	31.00	40.00	67.00	83.00	114.00	152.00	202.00	249.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	225.00	196.00	154.00	105.00	85.00	66.00	56.00	48.00	43.00	38.00	36.00	31.00	9.00	11.00	11.00
8.00	12.00	5.00	4.00	8.00	5.00	10.00	7.00	8.00	6.00	6.00	13.00	14.00	13.00	16.00	21.00	6.00	12.00	4.00	11.00	6.00	12.00	0.00	8.00	2.00	11.00	1.00	9.00	3.00	9.00	15.00	19.00	7.00	18.00	11.00	31.00	26.00	21.00	38.00	10.00	35.00	54.00	56.00	71.00	78.00	133.00	143.00	196.00	233.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	238.00	180.00	130.00	105.00	63.00	61.00	53.00	53.00	43.00	37.00	19.00	15.00	24.00	20.00	19.00
0.00	1.00	5.00	20.00	9.00	16.00	8.00	11.00	1.00	0.00	19.00	6.00	10.00	8.00	1.00	10.00	0.00	0.00	4.00	18.00	4.00	0.00	1.00	5.00	11.00	10.00	13.00	8.00	9.00	9.00	8.00	20.00	6.00	14.00	14.00	16.00	19.00	18.00	9.00	12.00	29.00	34.00	47.00	62.00	97.00	106.00	124.00	143.00	214.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	194.00	182.00	133.00	98.00	85.00	48.00	41.00	48.00	28.00	37.00	23.00	28.00	33.00	14.00	8.00
10.00	19.00	0.00	13.00	6.00	9.00	11.00	6.00	17.00	6.00	13.00	14.00	13.00	17.00	6.00	1.00	11.00	2.00	14.00	5.00	12.00	6.00	2.00	6.00	4.00	4.00	0.00	8.00	12.00	13.00	0.00	1.00	13.00	12.00	18.00	10.00	3.00	23.00	17.00	31.00	33.00	33.00	57.00	67.00	85.00	107.00	112.00	153.00	171.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	247.00	209.00	151.00	122.00	90.00	72.00	44.00	42.00	41.00	30.00	20.00	16.00	16.00	16.00	3.00	16.00
10.00	7.00	15.00	0.00	11.00	20.00	12.00	9.00	9.00	14.00	14.00	14.00	0.00	1.00	3.00	9.00	10.00	10.00	2.00	16.00	19.00	8.00	11.00	13.00	5.00	6.00	8.00	13.00	16.00	10.00	6.00	21.00	18.00	10.00	13.00	20.00	23.00	29.00	24.00	25.00	41.00	47.00	59.00	62.00	91.00	105.00	139.00	158.00	173.00	204.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	247.00	218.00	166.00	131.00	87.00	75.00	60.00	34.00	35.00	30.00	31.00	27.00	27.00	26.00	19.00	8.00	13.00
6.00	7.00	14.00	9.00	11.00	7.00	18.00	3.00	4.00	11.00	15.00	0.00	0.00	11.00	7.00	6.00	6.00	15.00	6.00	10.00	7.00	19.00	6.00	0.00	7.00	12.00	13.00	8.00	6.00	16.00	12.00	18.00	19.00	14.00	9.00	13.00	15.00	5.00	11.00	22.00	31.00	37.00	51.00	76.00	95.00	120.00	127.00	130.00	142.00	161.00	250.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	192.00	255.00	244.00	195.00	162.00	122.00	97.00	73.00	55.00	44.00	37.00	29.00	23.00	33.00	27.00	24.00	20.00	17.00	23.00
10.00	2.00	0.00	0.00	8.00	5.00	4.00	2.00	12.00	9.00	8.00	0.00	4.00	8.00	11.00	4.00	6.00	0.00	16.00	8.00	16.00	3.00	18.00	6.00	10.00	11.00	1.00	8.00	11.00	11.00	14.00	10.00	16.00	0.00	2.00	13.00	15.00	24.00	14.00	20.00	36.00	35.00	63.00	67.00	82.00	99.00	110.00	126.00	130.00	147.00	198.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	245.00	186.00	175.00	147.00	107.00	94.00	65.00	45.00	50.00	25.00	29.00	26.00	22.00	19.00	14.00	14.00	15.00	16.00
9.00	18.00	12.00	10.00	4.00	6.00	9.00	6.00	0.00	6.00	8.00	4.00	5.00	12.00	4.00	10.00	14.00	6.00	16.00	7.00	9.00	16.00	15.00	2.00	0.00	15.00	3.00	12.00	10.00	11.00	13.00	16.00	10.00	20.00	16.00	18.00	4.00	15.00	15.00	30.00	34.00	55.00	67.00	69.00	75.00	90.00	107.00	97.00	130.00	130.00	162.00	207.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	244.00	225.00	164.00	163.00	112.00	101.00	83.00	66.00	40.00	38.00	33.00	24.00	26.00	22.00	23.00	20.00	14.00	6.00	12.00
6.00	15.00	2.00	14.00	5.00	14.00	11.00	0.00	9.00	0.00	7.00	13.00	15.00	12.00	18.00	9.00	8.00	10.00	0.00	8.00	6.00	16.00	19.00	1.00	8.00	10.00	9.00	10.00	9.00	10.00	15.00	12.00	13.00	15.00	5.00	4.00	16.00	18.00	25.00	28.00	35.00	57.00	65.00	71.00	67.00	82.00	80.00	87.00	99.00	105.00	126.00	174.00	234.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	248.00	234.00	181.00	169.00	138.00	122.00	85.00	57.00	35.00	38.00	37.00	24.00	22.00	21.00	24.00	16.00	22.00	13.00	15.00	21.00
12.00	14.00	14.00	14.00	5.00	18.00	16.00	21.00	5.00	10.00	1.00	8.00	0.00	6.00	6.00	4.00	17.00	3.00	10.00	10.00	12.00	16.00	17.00	10.00	10.00	6.00	12.00	0.00	9.00	14.00	18.00	25.00	13.00	14.00	7.00	16.00	8.00	20.00	16.00	20.00	33.00	54.00	65.00	65.00	69.00	57.00	63.00	64.00	55.00	80.00	105.00	121.00	186.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	230.00	196.00	170.00	140.00	125.00	96.00	76.00	39.00	39.00	30.00	20.00	30.00	26.00	26.00	26.00	28.00	20.00	28.00	18.00	31.00
13.00	10.00	15.00	4.00	14.00	8.00	5.00	6.00	18.00	14.00	15.00	0.00	9.00	2.00	4.00	14.00	0.00	10.00	10.00	6.00	14.00	17.00	0.00	18.00	3.00	9.00	11.00	7.00	12.00	12.00	9.00	24.00	21.00	9.00	9.00	11.00	7.00	10.00	19.00	20.00	40.00	48.00	64.00	61.00	43.00	49.00	39.00	59.00	57.00	63.00	98.00	115.00	159.00	201.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	255.00	204.00	175.00	156.00	147.00	105.00	91.00	47.00	46.00	28.00	30.00	24.00	17.00	26.00	22.00	13.00	23.00	20.00	14.00	22.00	22.00
